Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
573,棒棒糖图,https://openbiox.github.io/Bizard/Clinics/LollipopPlot_files/figure-html/fig-1.2BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Clinics/LollipopPlot.html#fig-1.2BasicPlot,添加文本信息,棒棒糖图,CLINICS,LollipopPlot
574,棒棒糖图,https://openbiox.github.io/Bizard/Clinics/LollipopPlot_files/figure-html/fig-2.1AddLegend-1.png,https://openbiox.github.io/Bizard/zh/Clinics/LollipopPlot.html#fig-2.1AddLegend,添加图例,棒棒糖图,CLINICS,LollipopPlot
575,棒棒糖图,https://openbiox.github.io/Bizard/Clinics/LollipopPlot_files/figure-html/fig-3.1BeautifyPlot-1.png,https://openbiox.github.io/Bizard/zh/Clinics/LollipopPlot.html#fig-3.1BeautifyPlot,美化绘图,棒棒糖图,CLINICS,LollipopPlot
576,棒棒糖图,https://openbiox.github.io/Bizard/Clinics/LollipopPlot_files/figure-html/fig-4.1EnrichPlot-1.png,https://openbiox.github.io/Bizard/zh/Clinics/LollipopPlot.html#fig-4.1EnrichPlot,富集分析绘图,棒棒糖图,CLINICS,LollipopPlot
577,KM 曲线,https://openbiox.github.io/Bizard/Clinics/KaplanMeierPlot_files/figure-html/fig-1.1basicKM-1.png,https://openbiox.github.io/Bizard/zh/Clinics/KaplanMeierPlot.html#fig-1.1basicKM,基础 KM 曲线,KM 曲线,CLINICS,KaplanMeierPlot
578,KM 曲线,https://openbiox.github.io/Bizard/Clinics/KaplanMeierPlot_files/figure-html/fig-1.2basicKM-1.png,https://openbiox.github.io/Bizard/zh/Clinics/KaplanMeierPlot.html#fig-1.2basicKM,改变颜色,KM 曲线,CLINICS,KaplanMeierPlot
579,KM 曲线,https://openbiox.github.io/Bizard/images/Clinics/KaplanMeierPlot_fig2-1.jpg,https://openbiox.github.io/Bizard/zh/Clinics/KaplanMeierPlot.html#fig-Fig2-1,美化生存曲线,KM 曲线,CLINICS,KaplanMeierPlot
580,马赛克图,https://openbiox.github.io/Bizard/Clinics/MosaicPlot_files/figure-html/fig-1.1basicplot-1.png,https://openbiox.github.io/Bizard/zh/Clinics/MosaicPlot.html#fig-1.1basicplot,基础马赛克图,马赛克图,CLINICS,MosaicPlot
581,马赛克图,https://openbiox.github.io/Bizard/Clinics/MosaicPlot_files/figure-html/fig-1.2basicplot-1.png,https://openbiox.github.io/Bizard/zh/Clinics/MosaicPlot.html#fig-1.2basicplot,美化马赛克图,马赛克图,CLINICS,MosaicPlot
582,马赛克图,https://openbiox.github.io/Bizard/Clinics/MosaicPlot_files/figure-html/fig-2.1vcd-1.png,https://openbiox.github.io/Bizard/zh/Clinics/MosaicPlot.html#fig-2.1vcd,马赛克图使用 vcd 包,马赛克图,CLINICS,MosaicPlot
583,马赛克图,https://openbiox.github.io/Bizard/Clinics/MosaicPlot_files/figure-html/fig-2.2graphics-1.png,https://openbiox.github.io/Bizard/zh/Clinics/MosaicPlot.html#fig-2.2graphics,马赛克图使用 graphics 包,马赛克图,CLINICS,MosaicPlot
584,面积图,https://openbiox.github.io/Bizard/Hiplot/001-area_files/figure-html/fig-1Area-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/001-area.html,面积图是一种基于折线图并以图形方式显示定量数据的图形。轴和线之间的区域通常用颜色、纹理和图案来强调。,面积图,HIPLOT,BASICS
585,条码图,https://openbiox.github.io/Bizard/Hiplot/002-barcode-plot_files/figure-html/fig-1Barcode-plot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/002-barcode-plot.html,条码图适用于展示大量数据的分布情况,条码图,HIPLOT,BASICS
586,三维柱状图,https://openbiox.github.io/Bizard/Hiplot/003-barplot-3d_files/figure-html/fig-1Barplot-3d-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/003-barplot-3d.html,三维柱状图用于为数据提供三维外观。第三维通常出于美学原因而使用，但其不能改善数据的读取。仍旨在显示离散类别之间的比较。,三维柱状图,HIPLOT,BASICS
587,误差线柱状图,https://openbiox.github.io/Bizard/Hiplot/005-barplot-errorbar_files/figure-html/fig-1barplot-errorbar-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/005-barplot-errorbar.html,带误差线和误差组的条形图,误差线柱状图,HIPLOT,BASICS
588,误差线柱状图2,https://openbiox.github.io/Bizard/Hiplot/006-barplot-errorbar2_files/figure-html/fig-1barplot-errorbar2-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/006-barplot-errorbar2.html,带误差线和误差组的条形图,误差线柱状图2,HIPLOT,BASICS
589,多线图,https://openbiox.github.io/Bizard/Hiplot/009-barplot-line-multiple_files/figure-html/fig-1Barplot-line-multiple1-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/009-barplot-line-multiple.html#%E5%A4%9A%E7%BA%BF%E5%9B%BE,在一个图表中显示多个线形图,多线图,HIPLOT,BASICS
590,多柱状图,https://openbiox.github.io/Bizard/Hiplot/009-barplot-line-multiple_files/figure-html/fig-1Barplot-line-multiple2-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/009-barplot-line-multiple.html#%E5%A4%9A%E6%9F%B1%E7%8A%B6%E5%9B%BE,在一个图表中显示多个条形图,多柱状图,HIPLOT,BASICS
591,蜜蜂群图,https://openbiox.github.io/Bizard/Hiplot/012-beeswarm_files/figure-html/fig-1Beeswarm-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/012-beeswarm.html,蜜蜂群图是一种类似蜜蜂群，样本间互不干涉的列散点图,蜜蜂群图,HIPLOT,BASICS
592,凹凸图,https://openbiox.github.io/Bizard/Hiplot/017-bumpchart_files/figure-html/fig-1Bumpchart-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/017-bumpchart.html,凹凸图可以用于展示多组数值变化情况,凹凸图,HIPLOT,BASICS
593,卡方与 Fisher 检验,https://openbiox.github.io/Bizard/Hiplot/019-chi-square-fisher_files/figure-html/fig-1Chi-square-fisher-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/019-chi-square-fisher.html,卡方与 Fisher 检验可用于分类变量频数差异检验，该工具将自动选择卡方和 Fisher 确切性检验统计方法,卡方与 Fisher 检验,HIPLOT,BASICS
594,圆堆图,https://openbiox.github.io/Bizard/Hiplot/021-circle-packing_files/figure-html/fig-1Circle-packing-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/021-circle-packing.html,用于展示不同类型之间的数量差异,圆堆图,HIPLOT,BASICS
595,环状条形图,https://openbiox.github.io/Bizard/Hiplot/023-circular-barplot_files/figure-html/fig-1Circular-barplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/023-circular-barplot.html,绘制环状条形图,环状条形图,HIPLOT,BASICS
596,环形饼图,https://openbiox.github.io/Bizard/Hiplot/024-circular-pie-chart_files/figure-html/fig-1Circular-pie-chart-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/024-circular-pie-chart.html,饼图的另一种形式,环形饼图,HIPLOT,BASICS
597,连接散点图,https://openbiox.github.io/Bizard/Hiplot/026-connected-scatterplot_files/figure-html/fig-1Connected-scatterplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/026-connected-scatterplot.html,连接散点图使用 ggplot2,连接散点图,HIPLOT,BASICS
598,等高线图 (矩阵),https://openbiox.github.io/Bizard/Hiplot/027-contour-matrix_files/figure-html/fig-1Contour-matrix-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/027-contour-matrix.html,等高图（矩阵）是一种以二维形式展示三维数据的图形,等高线图 (矩阵),HIPLOT,BASICS
599,等高线图 (XY),https://openbiox.github.io/Bizard/Hiplot/028-contour-xy_files/figure-html/fig-1Contour-xy-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/028-contour-xy.html,等高线图 (XY) 是一种通过等高线反映数据密集程度的数据处理方式,等高线图 (XY),HIPLOT,BASICS
600,简单可变相关热图,https://openbiox.github.io/Bizard/Hiplot/029-cor-heatmap-simple_files/figure-html/fig-1Cor-heatmap-simple-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/029-cor-heatmap-simple.html,提供一个简单化版本的相关热图可视化,简单可变相关热图,HIPLOT,BASICS
601,自定义热图,https://openbiox.github.io/Bizard/Hiplot/034-custom-heat-map_files/figure-html/fig-1Custom-heat-map-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/034-custom-heat-map.html,自定义热图，按照给定数据直接绘制热图,自定义热图,HIPLOT,BASICS
602,自定义图标散点图,https://raw.githubusercontent.com/openbiox/Bizard/refs/heads/main/images/Hiplot/035-custom-icon-scatter.png,https://openbiox.github.io/Bizard/zh/Hiplot/035-custom-icon-scatter.html,可自定义图标的散点图,自定义图标散点图,HIPLOT,BASICS
603,D3 词云,https://raw.githubusercontent.com/openbiox/Bizard/refs/heads/main/images/Hiplot/036-d3-wordcloud.png,https://openbiox.github.io/Bizard/zh/Hiplot/036-d3-wordcloud.html,词云图展示,D3 词云,HIPLOT,BASICS
604,镜像密度图,https://openbiox.github.io/Bizard/Hiplot/038-density-hist-mirror_files/figure-html/fig-1Density-mirror-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/038-density-hist-mirror.html#mirror-density,镜像密度图是一种使用上下双侧绘制方法用来观察连续型变量分布的图形,镜像密度图,HIPLOT,BASICS
605,镜像直方图,https://openbiox.github.io/Bizard/Hiplot/038-density-hist-mirror_files/figure-html/fig-2Hist-mirror-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/038-density-hist-mirror.html#%E9%95%9C%E5%83%8F%E7%9B%B4%E6%96%B9%E5%9B%BE,镜像直方图是一种使用上下双侧绘制方法用来观察连续型变量分布的图形,镜像直方图,HIPLOT,BASICS
606,密度图,https://openbiox.github.io/Bizard/Hiplot/039-density-histogram_files/figure-html/fig-1Density-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/039-density-histogram.html#%E5%AF%86%E5%BA%A6%E5%9B%BE,使用密度图展示数据分布,密度图,HIPLOT,BASICS
607,直方图,https://openbiox.github.io/Bizard/Hiplot/039-density-histogram_files/figure-html/fig-2Histogram-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/039-density-histogram.html#%E7%9B%B4%E6%96%B9%E5%9B%BE,使用直方图展示数据分布,直方图,HIPLOT,BASICS
608,核密度图,https://openbiox.github.io/Bizard/Hiplot/040-density_files/figure-html/fig-1Density-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/040-density.html,核密度图是一种用来观察连续型变量分布的图形,核密度图,HIPLOT,BASICS
609,偏差图,https://openbiox.github.io/Bizard/Hiplot/041-deviation-plot_files/figure-html/fig-1Deviation-plot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/041-deviation-plot.html,偏差图可以直观地展示出数据之间的差异,偏差图,HIPLOT,BASICS
610,双侧条形图,https://openbiox.github.io/Bizard/Hiplot/043-diverging-scale_files/figure-html/fig-1barplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/043-diverging-scale.html#%E6%9D%A1%E5%BD%A2%E5%9B%BE,双侧标准化图是一种将连续的，定量的输入映射到连续的固定的插值器上的图形,双侧条形图,HIPLOT,BASICS
611,双侧棒棒糖图,https://openbiox.github.io/Bizard/Hiplot/043-diverging-scale_files/figure-html/fig-2lollipop-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/043-diverging-scale.html#%E6%A3%92%E6%A3%92%E7%B3%96%E5%9B%BE,双侧标准化图是一种将连续的，定量的输入映射到连续的固定的插值器上的图形,双侧棒棒糖图,HIPLOT,BASICS
612,环形图,https://openbiox.github.io/Bizard/Hiplot/045-donut_files/figure-html/fig-1Donut-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/045-donut.html,环形图是饼图的一种变体，它有一个允许包含数据整体额外信息的空白中心。且与饼图目的一致，都是用来说明数据比例。,环形图,HIPLOT,BASICS
613,双Y轴图,https://openbiox.github.io/Bizard/Hiplot/047-dual-y-axis_files/figure-html/fig-1Dual-y-axis-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/047-dual-y-axis.html,双Y轴图可以将两组数量级较大的数据放在同一个图中进行展示,双Y轴图,HIPLOT,BASICS
614,哑铃图,https://openbiox.github.io/Bizard/Hiplot/048-dumbbell_files/figure-html/fig-1Dumbbell-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/048-dumbbell.html,哑铃图用于展示数据变化,哑铃图,HIPLOT,BASICS
615,简易 SOM,https://openbiox.github.io/Bizard/Hiplot/050-easy-som_files/figure-html/fig-1Eeasy-som-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/050-easy-som.html,建立 SOM 模型，并可视化结果,简易 SOM,HIPLOT,BASICS
616,比例韦恩图,https://openbiox.github.io/Bizard/Hiplot/051-eulerr_files/figure-html/fig-1Eulerr-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/051-eulerr.html,比例韦恩图使用 eulerr 包,比例韦恩图,HIPLOT,BASICS
617,扩展散点图,https://openbiox.github.io/Bizard/Hiplot/052-extended-scatter_files/figure-html/fig-1Eulerr-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/052-extended-scatter.html,在散点图的基础上拓展边缘图像,扩展散点图,HIPLOT,BASICS
618,扇形图,https://openbiox.github.io/Bizard/Hiplot/054-fan_files/figure-html/fig-1Fan-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/054-fan.html,扇形图是旨在以所占扇形的大小清楚表示各组数据所占百分比的统计图表,扇形图,HIPLOT,BASICS
619,花瓣图,https://openbiox.github.io/Bizard/Hiplot/056-flowerplot_files/figure-html/fig-1Flowerplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/056-flowerplot.html,绘制多集合花瓣图,花瓣图,HIPLOT,BASICS
620,堆叠条形图,https://openbiox.github.io/Bizard/Hiplot/063-ggbarstats_files/figure-html/fig-1ggbarstats-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/063-ggbarstats.html,堆叠条形图使用 ggstatsplot 包,堆叠条形图,HIPLOT,BASICS
621,小提琴图,https://openbiox.github.io/Bizard/Hiplot/064-ggbetweenstats_files/figure-html/fig-1ggbarstats-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/064-ggbetweenstats.html,小提琴图使用 ggstatsplot 包,小提琴图,HIPLOT,BASICS
622,有向无环图,https://openbiox.github.io/Bizard/Hiplot/065-ggdag_files/figure-html/fig-1ggdag-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/065-ggdag.html,有向无环图可视化,有向无环图,HIPLOT,BASICS
623,分布图,https://openbiox.github.io/Bizard/Hiplot/066-ggdist_files/figure-html/fig-1ggdist-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/066-ggdist.html,分布图是一种采用置信分布的可视化图形,分布图,HIPLOT,BASICS
624,条形图（Histostats）,https://openbiox.github.io/Bizard/Hiplot/067-gghistostats_files/figure-html/fig-1gghistostats-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/067-gghistostats.html,展示数据分布及统计推断,条形图,HIPLOT,BASICS
625,饼状图（GGPIE）,https://openbiox.github.io/Bizard/Hiplot/068-ggpie_files/figure-html/fig-1ggpie-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/068-ggpie.html,饼图是通过将一个圆形切分成多个切片以显示每一部分所占总体比例的统计图表,饼状图,HIPLOT,BASICS
626,分组饼状图（ggpiestats）,https://openbiox.github.io/Bizard/Hiplot/069-ggpiestats-group_files/figure-html/fig-1ggpiestats-group-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/069-ggpiestats-group.html,分组饼状图使用 ggstatsplot 包,分组饼状图,HIPLOT,BASICS
627,饼状图（ggpiestats）,https://openbiox.github.io/Bizard/Hiplot/071-ggpiestats_files/figure-html/fig-1ggpiestats-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/071-ggpiestats.html,饼状图使用 ggstatsplot 包,饼状图,HIPLOT,BASICS
628,GGPubr 箱线图,https://openbiox.github.io/Bizard/Hiplot/072-ggpubr-boxplot_files/figure-html/fig-1ggpubr-boxplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/072-ggpubr-boxplot.html,特性丰富的箱线图（GGPubr 接口）,箱线图,HIPLOT,BASICS
629,散点图（Scatterstats）,https://openbiox.github.io/Bizard/Hiplot/073-ggscatterstats_files/figure-html/fig-1ggpubr-boxplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/073-ggscatterstats.html,散点图使用 ggstatsplot 包,散点图,HIPLOT,BASICS
630,复杂小提琴图,https://openbiox.github.io/Bizard/Hiplot/075-ggwithinstats_files/figure-html/fig-1ggwithinstats-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/075-ggwithinstats.html,复杂小提琴图使用 ggstatsplot 包,复杂小提琴图,HIPLOT,BASICS
631,ggplot2 词云图,https://openbiox.github.io/Bizard/Hiplot/076-ggwordcloud_files/figure-html/fig-1ggwordcloud-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/076-ggwordcloud.html,词云是通过形成“关键字云层”或“关键字渲染”来可视化Web文本中经常出现的“关键字”,词云图,HIPLOT,BASICS
632,分组排序点图,https://openbiox.github.io/Bizard/Hiplot/080-grdotplot_files/figure-html/fig-1grdotplot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/080-grdotplot.html,不同组别连续变量样本值及分布比较,分组排序点图,HIPLOT,BASICS
633,分组气泡图,https://openbiox.github.io/Bizard/Hiplot/081-group-bubble_files/figure-html/fig-1group-bubble-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/081-group-bubble.html,分组气泡图使用 ggplot2 包,分组气泡图,HIPLOT,BASICS
634,分组比较热图,https://openbiox.github.io/Bizard/Hiplot/082-group-comparison_files/figure-html/fig-1group-comparison-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/082-group-comparison.html,分组比较热图提供了一种进行多组比较并使用热图可视化的紧凑方式，以替换绘制许多个箱线图,分组比较热图,HIPLOT,BASICS
635,分组哑铃图,https://openbiox.github.io/Bizard/Hiplot/083-group-dumbbell_files/figure-html/fig-1group-dumbbell-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/083-group-dumbbell.html,分组哑铃图使用 ggalt 包,分组哑铃图,HIPLOT,BASICS
636,分组折线图,https://openbiox.github.io/Bizard/Hiplot/084-group-line_files/figure-html/fig-1group-line-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/084-group-line.html,分组折线图使用 ggplot2 包,分组折线图,HIPLOT,BASICS
637,半小提琴图,https://openbiox.github.io/Bizard/Hiplot/085-half-violin_files/figure-html/fig-1group-line-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/085-half-violin.html,T半小提琴图是在保留小提琴图右半部分图形的基础上，将左侧部分换成数据频次计数图形，也是用于显示数据分布及概率密度的统计图表,半小提琴图,HIPLOT,BASICS
638,区间区域图,https://openbiox.github.io/Bizard/Hiplot/089-interval-area-chart_files/figure-html/fig-1interval-area-chart-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/089-interval-area-chart.html,区间区域图使用 ggplot2 包,区间区域图,HIPLOT,BASICS
639,区间条形图,https://openbiox.github.io/Bizard/Hiplot/090-interval-bar-chart_files/figure-html/fig-1interval-bar-chart-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/090-interval-bar-chart.html,区间条形图使用 ggplot2 包,区间条形图,HIPLOT,BASICS
640,李克特图,https://openbiox.github.io/Bizard/Hiplot/091-likert_files/figure-html/fig-1likert-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/091-likert.html,对李克特量表带数据进行可视化描述性统计分析,李克特图,HIPLOT,BASICS
641,线图（颜色点）,https://openbiox.github.io/Bizard/Hiplot/092-line-color-dot_files/figure-html/fig-1line-color-dot-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/092-line-color-dot.html,颜色点线图,线图（颜色点）,HIPLOT,BASICS
642,线图（误差线）,https://openbiox.github.io/Bizard/Hiplot/093-line-errorbar_files/figure-html/fig-1line-errorbar-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/093-line-errorbar.html,误差线主要指示数据每一个数据点的误差范围，显示潜在的误差或相对于系列中每一个数据的的不确定程度,线图（误差线）,HIPLOT,BASICS
643,线图,https://openbiox.github.io/Bizard/Hiplot/095-line_files/figure-html/fig-1line-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/095-line.html,线图是指使用线性刻度或对数刻度在二维或三维视图中绘制数据，从而显示数据集或跟踪数据随时间变化的变化特征的统计图表,线图,HIPLOT,BASICS
644,月亮饼图,https://openbiox.github.io/Bizard/Hiplot/122-moon-charts_files/figure-html/fig-1moon-charts-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/122-moon-charts.html,月亮图是一种使用月亮的盈缺来反应数据大小的图形,月亮饼图,HIPLOT,BASICS
645,多直方图,https://openbiox.github.io/Bizard/Hiplot/125-multiple-histograms_files/figure-html/fig-1multiple-histograms-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/125-multiple-histograms.html,将多个直方图绘制在同一图像上，可对比多组数据之间的差异,多直方图,HIPLOT,BASICS
646,网路图 (igraph),https://openbiox.github.io/Bizard/Hiplot/127-network-igraph_files/figure-html/fig-1network-igraph-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/127-network-igraph.html,基于 igrpah 可视化基础网路图,网路图 (igraph),HIPLOT,BASICS
647,神经网络,https://openbiox.github.io/Bizard/Hiplot/129-neural-network_files/figure-html/fig-1network-igraph-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/129-neural-network.html,神经网络使用 nnet 包,神经网络,HIPLOT,BASICS
648,平行坐标图,https://openbiox.github.io/Bizard/Hiplot/132-parallel-coordinate_files/figure-html/fig-1parallel-coordinate-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/132-parallel-coordinate.html,平行坐标图用于癌症数据,平行坐标图,HIPLOT,BASICS
649,帕累托图,https://openbiox.github.io/Bizard/Hiplot/133-pareto-chart_files/figure-html/fig-1pareto-chart-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/133-pareto-chart.html,帕累托图使用 ggplot2 包,帕累托图,HIPLOT,BASICS
650,议会图,https://openbiox.github.io/Bizard/Hiplot/134-parliament_files/figure-html/fig-1parliament-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/134-parliament.html,议会图是一种形似议会坐席，以点代表一个数据，从而更加灵活地展示各组所占份额比的数据处理方式,议会图,HIPLOT,BASICS
651,透视图,https://openbiox.github.io/Bizard/Hiplot/137-perspective_files/figure-html/fig-1perspective-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/137-perspective.html,三维透视图是一种能将一个矩阵中包含的高等数值用曲面连接起来的三维立体图形,透视图,HIPLOT,BASICS
652,三维饼图,https://openbiox.github.io/Bizard/Hiplot/138-pie-3d_files/figure-html/fig-1pie-3d-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/138-pie-3d.html,三维饼图是指具有三维外观的饼图,三维饼图,HIPLOT,BASICS
653,分组饼图,https://openbiox.github.io/Bizard/Hiplot/139-pie-group_files/figure-html/fig-1pie-group-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/139-pie-group.html,分组饼图使用 ggplot2 包,分组饼图,HIPLOT,BASICS
654,饼图矩阵,https://openbiox.github.io/Bizard/Hiplot/140-pie-matrix_files/figure-html/fig-1pie-matrix-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/140-pie-matrix.html,饼图矩阵使用 ggplot2 包,饼图矩阵,HIPLOT,BASICS
655,饼图,https://openbiox.github.io/Bizard/Hiplot/141-pie_files/figure-html/fig-1pie-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/141-pie.html,饼图是通过将一个圆形切分成多个切片以显示每一部分所占总体比例的统计图表,饼图,HIPLOT,BASICS
656,点图（标准差）,https://openbiox.github.io/Bizard/Hiplot/142-point-sd_files/figure-html/fig-1point-sd-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/142-point-sd.html,用于展示多组数据点标准差,点图（标准差）,HIPLOT,BASICS
657,金字塔图,https://openbiox.github.io/Bizard/Hiplot/144-pyramid-chart_files/figure-html/fig-1pyramid-chart-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/144-pyramid-chart.html,金字塔图是一种将数据分布于中轴两侧类似金字塔的图形,金字塔图,HIPLOT,BASICS
658,金字塔图 2,https://openbiox.github.io/Bizard/Hiplot/145-pyramid-chart2_files/figure-html/fig-1pyramid-chart2-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/145-pyramid-chart2.html,金字塔图是一种将数据分布于中轴两侧类似金字塔的图形,金字塔图 2,HIPLOT,BASICS
659,金字塔堆叠图,https://openbiox.github.io/Bizard/Hiplot/146-pyramid-stack_files/figure-html/fig-1pyramid-stack-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/146-pyramid-stack.html,金字塔堆叠图可以用于展示年龄组多变量,金字塔堆叠图,HIPLOT,BASICS
660,金字塔堆叠图2,https://openbiox.github.io/Bizard/Hiplot/147-pyramid-stack2_files/figure-html/fig-1pyramid-stack2-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/147-pyramid-stack2.html,金字塔堆叠图可以用于展示年龄组多变量,金字塔堆叠图2,HIPLOT,BASICS
661,R 脚本逻辑可视化,https://raw.githubusercontent.com/openbiox/Bizard/refs/heads/main/images/Hiplot/149-r-code-flow.jpg,https://openbiox.github.io/Bizard/zh/Hiplot/149-r-code-flow.html,R 脚本逻辑可视化能够实现对 if，else 等逻辑函数进行可视化的窗口,R 脚本逻辑可视化,HIPLOT,BASICS
662,雷达图,https://openbiox.github.io/Bizard/Hiplot/150-radar_files/figure-html/fig-1radar-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/150-radar.html,雷达图是以从同一点开始的轴上表示的三个或更多个定量变量的二维图表的形式显示多变量数据，以直观的表达某个研究对象在多种参数的对比,雷达图,HIPLOT,BASICS
663,丝带图,https://openbiox.github.io/Bizard/Hiplot/153-ribbon_files/figure-html/fig-1ribbon-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/153-ribbon.html,丝带图是一种类似丝带的图形,丝带图,HIPLOT,BASICS
664,岭图,https://openbiox.github.io/Bizard/Hiplot/154-ridge_files/figure-html/fig-1ridge-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/154-ridge.html,岭图是一种将点连接围成形似山岭的图形,岭图,HIPLOT,BASICS
665,桑基图,https://openbiox.github.io/Bizard/Hiplot/158-sankey_files/figure-html/fig-1sankey-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/158-sankey.html,桑基图是一种流量图，其中箭头的宽度与流量成比例,桑基图,HIPLOT,BASICS
666,三维散点图,https://openbiox.github.io/Bizard/Hiplot/159-scatter-3d_files/figure-html/fig-1scatter-3d-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/159-scatter-3d.html,三维散点图是将多个定量变量运用于空间中的不同轴上，并将不同的变量组合成空间中的坐标，从而对三个定量变量的交互关系进行清晰的解释,三维散点图,HIPLOT,BASICS
667,渐变散点图,https://openbiox.github.io/Bizard/Hiplot/160-scatter-gradient_files/figure-html/fig-1scatter-gradient-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/160-scatter-gradient.html,二维空间散点展示多数值变量关系,渐变散点图,HIPLOT,BASICS
668,散点图,https://openbiox.github.io/Bizard/Hiplot/161-scatter_files/figure-html/fig-1scatter-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/161-scatter.html,用两组数据构成多个坐标点，通过观察坐标点的分布，判断变量间是否存在关联或总结坐标点分布模式的数据处理方式,散点图,HIPLOT,BASICS
669,散点图2,https://openbiox.github.io/Bizard/Hiplot/162-scatter2_files/figure-html/fig-1scatter2-1.png,https://openbiox.github.io/Bizard/zh/Hiplot/162-scatter2.html,二维空间散点展示多数值变量关系,散点图2,HIPLOT,BASICS
